"Product ID","Sales QTY","Date"
4,1,2024-05-06 00:00:00.000
4,2,2024-04-28 00:00:00.000
10,1,2024-05-24 00:00:00.000
11,2,2024-05-28 00:00:00.000
11,2,2024-04-24 00:00:00.000
5,1,2024-05-24 00:00:00.000
4,2,2024-03-23 00:00:00.000
11,1,2024-03-21 00:00:00.000
14,1,2024-02-08 00:00:00.000
10,1,2024-04-22 00:00:00.000
8,1,2024-01-18 00:00:00.000
6,1,2024-04-30 00:00:00.000
6,1,2024-04-23 00:00:00.000
8,3,2024-03-18 00:00:00.000
7,3,2024-03-11 00:00:00.000
15,3,2024-05-31 00:00:00.000
10,2,2024-01-15 00:00:00.000
14,1,2024-03-31 00:00:00.000
11,1,2024-05-09 00:00:00.000
12,-1,2024-01-19 00:00:00.000
10,1,2024-03-20 00:00:00.000
13,-1,2024-04-28 00:00:00.000
8,1,2024-04-25 00:00:00.000
14,-1,2024-01-10 00:00:00.000
2,3,2024-01-15 00:00:00.000
9,3,2024-04-04 00:00:00.000
1,1,2024-03-14 00:00:00.000
15,1,2024-01-20 00:00:00.000
8,11,2024-01-24 00:00:00.000
12,1,2024-06-01 00:00:00.000
11,1,2024-05-09 00:00:00.000
12,2,2024-04-08 00:00:00.000
12,1,2024-04-28 00:00:00.000
4,5,2024-05-28 00:00:00.000
4,1,2024-05-21 00:00:00.000
5,2,2024-01-11 00:00:00.000
8,2,2024-04-25 00:00:00.000
5,14,2024-05-26 00:00:00.000
8,3,2024-02-18 00:00:00.000
15,-5,2024-03-23 00:00:00.000
10,1,2024-05-01 00:00:00.000
1,1,2024-05-08 00:00:00.000
12,15,2024-02-08 00:00:00.000
15,2,2024-01-16 00:00:00.000
10,1,2024-04-25 00:00:00.000
9,3,2024-01-27 00:00:00.000
6,3,2024-03-28 00:00:00.000
3,1,2024-01-22 00:00:00.000
13,2,2024-05-09 00:00:00.000
14,8,2024-02-14 00:00:00.000
8,1,2024-01-11 00:00:00.000
9,1,2024-03-04 00:00:00.000
6,2,2024-04-22 00:00:00.000
11,2,2024-04-22 00:00:00.000
7,-5,2024-05-14 00:00:00.000
1,1,2024-05-13 00:00:00.000
14,2,2024-02-10 00:00:00.000
5,2,2024-04-03 00:00:00.000
5,3,2024-04-05 00:00:00.000
10,15,2024-03-13 00:00:00.000
14,2,2024-04-09 00:00:00.000
4,2,2024-04-14 00:00:00.000
6,2,2024-03-27 00:00:00.000
7,3,2024-01-14 00:00:00.000
9,1,2024-03-26 00:00:00.000
1,1,2024-01-17 00:00:00.000
15,1,2024-03-25 00:00:00.000
6,1,2024-01-25 00:00:00.000
7,1,2024-05-22 00:00:00.000
3,1,2024-04-08 00:00:00.000
8,1,2024-03-13 00:00:00.000
15,1,2024-03-05 00:00:00.000
5,3,2024-02-08 00:00:00.000
15,1,2024-03-26 00:00:00.000
9,3,2024-01-21 00:00:00.000
5,1,2024-05-29 00:00:00.000
9,1,2024-02-06 00:00:00.000
10,2,2024-03-30 00:00:00.000
4,12,2024-03-20 00:00:00.000
9,-2,2024-04-10 00:00:00.000
5,3,2024-02-03 00:00:00.000
10,3,2024-06-01 00:00:00.000
9,1,2024-01-22 00:00:00.000
3,-8,2024-03-20 00:00:00.000
15,2,2024-05-23 00:00:00.000
4,2,2024-04-06 00:00:00.000
9,-8,2024-03-25 00:00:00.000
10,1,2024-02-02 00:00:00.000
11,3,2024-05-14 00:00:00.000
6,1,2024-01-24 00:00:00.000
2,1,2024-04-18 00:00:00.000
7,2,2024-05-10 00:00:00.000
2,1,2024-04-02 00:00:00.000
11,1,2024-01-05 00:00:00.000
2,2,2024-04-02 00:00:00.000
11,2,2024-03-20 00:00:00.000
1,2,2024-02-16 00:00:00.000
11,1,2024-02-24 00:00:00.000
11,3,2024-03-28 00:00:00.000
12,1,2024-05-04 00:00:00.000
11,2,2024-02-19 00:00:00.000
3,3,2024-02-27 00:00:00.000
6,11,2024-02-05 00:00:00.000
8,2,2024-02-09 00:00:00.000
9,1,2024-01-20 00:00:00.000
7,1,2024-03-16 00:00:00.000
4,11,2024-01-26 00:00:00.000
6,1,2024-05-09 00:00:00.000
5,2,2024-05-18 00:00:00.000
8,2,2024-05-14 00:00:00.000
1,3,2024-01-10 00:00:00.000
1,1,2024-03-27 00:00:00.000
13,1,2024-02-03 00:00:00.000
15,1,2024-06-01 00:00:00.000
11,1,2024-04-06 00:00:00.000
6,4,2024-02-09 00:00:00.000
10,-2,2024-02-11 00:00:00.000
12,1,2024-02-16 00:00:00.000
2,1,2024-02-12 00:00:00.000
5,1,2024-04-22 00:00:00.000
1,1,2024-01-12 00:00:00.000
7,9,2024-04-15 00:00:00.000
1,1,2024-04-03 00:00:00.000
4,13,2024-03-01 00:00:00.000
9,2,2024-04-23 00:00:00.000
1,3,2024-03-13 00:00:00.000
4,3,2024-04-24 00:00:00.000
6,1,2024-02-29 00:00:00.000
6,1,2024-05-16 00:00:00.000
12,-1,2024-03-02 00:00:00.000
15,1,2024-03-20 00:00:00.000
13,1,2024-04-30 00:00:00.000
8,1,2024-02-19 00:00:00.000
1,2,2024-04-04 00:00:00.000
7,11,2024-05-26 00:00:00.000
1,-2,2024-04-22 00:00:00.000
13,2,2024-04-28 00:00:00.000
14,2,2024-03-13 00:00:00.000
7,6,2024-04-07 00:00:00.000
3,2,2024-05-08 00:00:00.000
11,-7,2024-05-15 00:00:00.000
8,-3,2024-04-17 00:00:00.000
3,10,2024-02-11 00:00:00.000
14,1,2024-02-21 00:00:00.000
14,1,2024-02-05 00:00:00.000
13,2,2024-03-05 00:00:00.000
1,1,2024-01-14 00:00:00.000
13,2,2024-05-03 00:00:00.000
13,2,2024-04-05 00:00:00.000
14,12,2024-05-21 00:00:00.000
8,2,2024-01-27 00:00:00.000
3,10,2024-05-12 00:00:00.000
2,6,2024-02-01 00:00:00.000
1,1,2024-03-13 00:00:00.000
14,1,2024-01-22 00:00:00.000
3,2,2024-02-11 00:00:00.000
15,1,2024-03-10 00:00:00.000
2,1,2024-04-25 00:00:00.000
2,1,2024-05-11 00:00:00.000
6,-1,2024-02-07 00:00:00.000
12,1,2024-04-21 00:00:00.000
1,1,2024-01-24 00:00:00.000
2,2,2024-02-26 00:00:00.000
14,3,2024-04-25 00:00:00.000
6,1,2024-03-30 00:00:00.000
3,3,2024-01-07 00:00:00.000
15,2,2024-04-16 00:00:00.000
4,2,2024-01-14 00:00:00.000
1,8,2024-04-11 00:00:00.000
8,2,2024-05-08 00:00:00.000
13,1,2024-04-05 00:00:00.000
7,1,2024-03-01 00:00:00.000
7,-1,2024-04-08 00:00:00.000
3,2,2024-01-21 00:00:00.000
10,1,2024-04-05 00:00:00.000
10,2,2024-02-27 00:00:00.000
3,9,2024-01-08 00:00:00.000
14,14,2024-03-22 00:00:00.000
2,1,2024-01-26 00:00:00.000
12,1,2024-03-26 00:00:00.000
1,1,2024-02-07 00:00:00.000
7,3,2024-02-05 00:00:00.000
7,1,2024-01-10 00:00:00.000
12,3,2024-03-14 00:00:00.000
2,-2,2024-04-30 00:00:00.000
7,1,2024-02-05 00:00:00.000
13,15,2024-04-30 00:00:00.000
8,1,2024-04-24 00:00:00.000
1,12,2024-01-02 00:00:00.000
9,-2,2024-01-21 00:00:00.000
7,2,2024-01-05 00:00:00.000
3,15,2024-03-06 00:00:00.000
8,1,2024-02-25 00:00:00.000
7,11,2024-02-08 00:00:00.000
11,1,2024-05-20 00:00:00.000
15,1,2024-05-15 00:00:00.000
13,7,2024-04-18 00:00:00.000
8,1,2024-01-29 00:00:00.000
6,3,2024-03-14 00:00:00.000
9,1,2024-03-01 00:00:00.000
15,1,2024-03-18 00:00:00.000
5,2,2024-02-01 00:00:00.000
3,15,2024-01-13 00:00:00.000
3,3,2024-03-02 00:00:00.000
1,15,2024-04-17 00:00:00.000
12,1,2024-04-27 00:00:00.000
15,-1,2024-01-17 00:00:00.000
8,2,2024-01-29 00:00:00.000
2,1,2024-05-07 00:00:00.000
3,2,2024-06-01 00:00:00.000
8,1,2024-05-17 00:00:00.000
14,3,2024-01-05 00:00:00.000
8,1,2024-05-11 00:00:00.000
14,1,2024-05-27 00:00:00.000
11,1,2024-03-02 00:00:00.000
4,1,2024-02-06 00:00:00.000
4,1,2024-03-15 00:00:00.000
5,1,2024-04-19 00:00:00.000
6,1,2024-01-01 00:00:00.000
5,1,2024-03-31 00:00:00.000
14,1,2024-03-02 00:00:00.000
15,2,2024-05-26 00:00:00.000
7,3,2024-04-16 00:00:00.000
2,3,2024-02-17 00:00:00.000
7,9,2024-01-22 00:00:00.000
10,3,2024-05-14 00:00:00.000
7,1,2024-04-02 00:00:00.000
1,1,2024-01-18 00:00:00.000
7,1,2024-05-14 00:00:00.000
5,-4,2024-05-19 00:00:00.000
3,1,2024-05-09 00:00:00.000
13,1,2024-05-09 00:00:00.000
3,1,2024-05-21 00:00:00.000
4,1,2024-01-06 00:00:00.000
13,12,2024-04-09 00:00:00.000
12,4,2024-04-30 00:00:00.000
2,1,2024-01-12 00:00:00.000
2,1,2024-04-09 00:00:00.000
1,11,2024-04-05 00:00:00.000
15,1,2024-03-05 00:00:00.000
5,1,2024-01-05 00:00:00.000
4,2,2024-04-01 00:00:00.000
11,7,2024-01-18 00:00:00.000
10,2,2024-03-29 00:00:00.000
15,1,2024-03-02 00:00:00.000
2,2,2024-01-27 00:00:00.000
3,-1,2024-05-28 00:00:00.000
7,1,2024-03-26 00:00:00.000
7,3,2024-02-04 00:00:00.000
12,-2,2024-01-12 00:00:00.000
4,1,2024-03-31 00:00:00.000
5,1,2024-05-19 00:00:00.000
5,1,2024-03-27 00:00:00.000
6,1,2024-02-14 00:00:00.000
14,1,2024-04-28 00:00:00.000
9,1,2024-05-02 00:00:00.000
2,2,2024-02-16 00:00:00.000
5,1,2024-02-04 00:00:00.000
12,1,2024-01-17 00:00:00.000
3,1,2024-04-27 00:00:00.000
4,-7,2024-01-10 00:00:00.000
10,1,2024-03-16 00:00:00.000
6,-1,2024-02-21 00:00:00.000
12,3,2024-01-12 00:00:00.000
8,1,2024-02-21 00:00:00.000
1,2,2024-01-11 00:00:00.000
10,14,2024-03-21 00:00:00.000
14,1,2024-03-20 00:00:00.000
8,2,2024-05-11 00:00:00.000
11,1,2024-04-11 00:00:00.000
14,9,2024-05-19 00:00:00.000
7,1,2024-05-01 00:00:00.000
1,1,2024-03-05 00:00:00.000
2,2,2024-01-10 00:00:00.000
3,8,2024-02-18 00:00:00.000
1,2,2024-03-14 00:00:00.000
14,1,2024-04-01 00:00:00.000
9,2,2024-01-13 00:00:00.000
8,1,2024-03-25 00:00:00.000
2,1,2024-03-10 00:00:00.000
13,1,2024-02-01 00:00:00.000
9,1,2024-04-04 00:00:00.000
7,2,2024-04-21 00:00:00.000
9,1,2024-04-12 00:00:00.000
6,-1,2024-04-22 00:00:00.000
6,5,2024-04-08 00:00:00.000
11,3,2024-03-27 00:00:00.000
14,-7,2024-02-17 00:00:00.000
4,1,2024-05-07 00:00:00.000
10,6,2024-05-07 00:00:00.000
10,-2,2024-04-04 00:00:00.000
13,2,2024-05-12 00:00:00.000
13,11,2024-03-09 00:00:00.000
2,4,2024-01-22 00:00:00.000
7,1,2024-04-18 00:00:00.000
5,3,2024-01-21 00:00:00.000
11,1,2024-04-20 00:00:00.000
6,2,2024-02-16 00:00:00.000
2,2,2024-05-19 00:00:00.000
5,4,2024-03-16 00:00:00.000
10,2,2024-03-23 00:00:00.000
4,1,2024-01-27 00:00:00.000
9,1,2024-01-21 00:00:00.000
6,2,2024-03-24 00:00:00.000
2,3,2024-03-16 00:00:00.000
1,1,2024-03-19 00:00:00.000
5,1,2024-04-24 00:00:00.000
9,-1,2024-04-19 00:00:00.000
6,1,2024-02-12 00:00:00.000
10,-1,2024-04-23 00:00:00.000
12,1,2024-03-30 00:00:00.000
7,2,2024-04-24 00:00:00.000
5,1,2024-01-11 00:00:00.000
10,3,2024-03-31 00:00:00.000
6,-10,2024-04-21 00:00:00.000
5,1,2024-03-11 00:00:00.000
11,1,2024-01-15 00:00:00.000
9,3,2024-01-20 00:00:00.000
15,1,2024-04-13 00:00:00.000
6,1,2024-04-03 00:00:00.000
11,1,2024-05-11 00:00:00.000
8,1,2024-02-10 00:00:00.000
2,2,2024-01-08 00:00:00.000
12,1,2024-02-06 00:00:00.000
13,1,2024-04-22 00:00:00.000
9,7,2024-01-09 00:00:00.000
5,1,2024-02-02 00:00:00.000
7,1,2024-01-18 00:00:00.000
10,2,2024-03-01 00:00:00.000
13,14,2024-04-03 00:00:00.000
1,1,2024-04-02 00:00:00.000
10,5,2024-04-08 00:00:00.000
5,1,2024-05-25 00:00:00.000
12,2,2024-01-09 00:00:00.000
14,1,2024-02-09 00:00:00.000
10,1,2024-04-25 00:00:00.000
14,2,2024-04-04 00:00:00.000
2,1,2024-04-05 00:00:00.000
12,1,2024-04-23 00:00:00.000
6,13,2024-01-20 00:00:00.000
11,3,2024-05-26 00:00:00.000
1,-8,2024-02-05 00:00:00.000
3,1,2024-05-15 00:00:00.000
5,3,2024-04-03 00:00:00.000
4,2,2024-04-11 00:00:00.000
3,5,2024-03-21 00:00:00.000
10,1,2024-03-12 00:00:00.000
13,1,2024-03-04 00:00:00.000
5,1,2024-01-30 00:00:00.000
11,1,2024-01-07 00:00:00.000
8,1,2024-02-17 00:00:00.000
11,2,2024-05-07 00:00:00.000
4,3,2024-05-12 00:00:00.000
1,2,2024-04-09 00:00:00.000
11,2,2024-05-23 00:00:00.000
7,1,2024-01-31 00:00:00.000
8,3,2024-03-08 00:00:00.000
3,-1,2024-03-07 00:00:00.000
6,1,2024-04-24 00:00:00.000
2,13,2024-02-24 00:00:00.000
7,1,2024-03-14 00:00:00.000
15,1,2024-05-05 00:00:00.000
8,1,2024-02-21 00:00:00.000
6,2,2024-02-01 00:00:00.000
6,1,2024-02-04 00:00:00.000
5,1,2024-01-19 00:00:00.000
8,1,2024-04-25 00:00:00.000
1,1,2024-02-14 00:00:00.000
10,-1,2024-04-23 00:00:00.000
4,3,2024-01-23 00:00:00.000
15,1,2024-03-22 00:00:00.000
4,2,2024-03-29 00:00:00.000
3,1,2024-01-17 00:00:00.000
3,2,2024-05-20 00:00:00.000
4,1,2024-05-18 00:00:00.000
11,-2,2024-03-15 00:00:00.000
1,1,2024-03-17 00:00:00.000
14,1,2024-02-10 00:00:00.000
11,15,2024-02-14 00:00:00.000
13,1,2024-04-02 00:00:00.000
11,1,2024-05-10 00:00:00.000
2,3,2024-02-27 00:00:00.000
9,1,2024-02-01 00:00:00.000
10,2,2024-02-21 00:00:00.000
2,1,2024-02-05 00:00:00.000
5,1,2024-03-01 00:00:00.000
9,1,2024-05-06 00:00:00.000
9,11,2024-01-07 00:00:00.000
8,1,2024-04-02 00:00:00.000
1,-3,2024-05-21 00:00:00.000
1,1,2024-05-26 00:00:00.000
9,2,2024-04-04 00:00:00.000
13,-7,2024-04-29 00:00:00.000
11,1,2024-05-21 00:00:00.000
8,2,2024-02-03 00:00:00.000
10,3,2024-01-23 00:00:00.000
9,1,2024-01-17 00:00:00.000
7,1,2024-03-20 00:00:00.000
3,9,2024-04-11 00:00:00.000
3,2,2024-05-02 00:00:00.000
2,2,2024-05-14 00:00:00.000
5,-2,2024-04-15 00:00:00.000
12,3,2024-04-14 00:00:00.000
12,1,2024-05-27 00:00:00.000
3,1,2024-01-19 00:00:00.000
14,1,2024-02-02 00:00:00.000
6,-2,2024-03-22 00:00:00.000
2,2,2024-01-19 00:00:00.000
12,1,2024-04-25 00:00:00.000
3,2,2024-04-29 00:00:00.000
5,3,2024-05-12 00:00:00.000
12,1,2024-03-29 00:00:00.000
11,1,2024-02-02 00:00:00.000
11,-2,2024-05-21 00:00:00.000
1,2,2024-05-30 00:00:00.000
13,10,2024-02-16 00:00:00.000
1,3,2024-02-03 00:00:00.000
10,-1,2024-04-20 00:00:00.000
9,13,2024-05-08 00:00:00.000
7,1,2024-01-15 00:00:00.000
1,3,2024-02-01 00:00:00.000
15,-1,2024-05-12 00:00:00.000
12,-3,2024-02-09 00:00:00.000
14,5,2024-03-18 00:00:00.000
8,1,2024-02-12 00:00:00.000
3,8,2024-02-11 00:00:00.000
8,-4,2024-03-23 00:00:00.000
15,2,2024-02-27 00:00:00.000
5,3,2024-03-29 00:00:00.000
1,1,2024-05-12 00:00:00.000
7,1,2024-03-13 00:00:00.000
5,1,2024-01-21 00:00:00.000
6,2,2024-03-05 00:00:00.000
6,2,2024-02-20 00:00:00.000
8,-6,2024-05-21 00:00:00.000
9,3,2024-03-11 00:00:00.000
2,-1,2024-02-02 00:00:00.000
9,1,2024-03-18 00:00:00.000
12,8,2024-05-16 00:00:00.000
15,1,2024-01-24 00:00:00.000
11,13,2024-05-08 00:00:00.000
10,1,2024-02-13 00:00:00.000
9,8,2024-05-31 00:00:00.000
13,1,2024-05-28 00:00:00.000
10,1,2024-02-09 00:00:00.000
15,1,2024-02-13 00:00:00.000
10,2,2024-03-27 00:00:00.000
7,3,2024-05-24 00:00:00.000
1,1,2024-01-11 00:00:00.000
7,1,2024-01-08 00:00:00.000
10,1,2024-01-21 00:00:00.000
5,1,2024-01-12 00:00:00.000
6,-1,2024-05-27 00:00:00.000
10,1,2024-03-08 00:00:00.000
7,1,2024-02-23 00:00:00.000
14,1,2024-05-26 00:00:00.000
15,1,2024-04-16 00:00:00.000
5,8,2024-01-08 00:00:00.000
7,1,2024-05-07 00:00:00.000
9,2,2024-05-19 00:00:00.000
3,9,2024-03-15 00:00:00.000
8,1,2024-03-18 00:00:00.000
2,1,2024-05-03 00:00:00.000
11,12,2024-03-03 00:00:00.000
7,1,2024-04-13 00:00:00.000
13,-8,2024-03-17 00:00:00.000
2,3,2024-04-26 00:00:00.000
15,2,2024-01-19 00:00:00.000
14,14,2024-01-16 00:00:00.000
4,2,2024-02-10 00:00:00.000
7,1,2024-04-22 00:00:00.000
3,2,2024-04-16 00:00:00.000
2,1,2024-05-03 00:00:00.000
11,1,2024-04-28 00:00:00.000
10,1,2024-02-22 00:00:00.000
7,1,2024-03-28 00:00:00.000
1,3,2024-02-06 00:00:00.000
14,1,2024-03-21 00:00:00.000
15,3,2024-03-22 00:00:00.000
8,3,2024-03-29 00:00:00.000
3,8,2024-04-12 00:00:00.000
12,2,2024-02-03 00:00:00.000
12,1,2024-04-04 00:00:00.000
13,1,2024-05-11 00:00:00.000
2,3,2024-05-23 00:00:00.000
3,-3,2024-01-28 00:00:00.000
5,2,2024-03-22 00:00:00.000
11,2,2024-03-02 00:00:00.000
8,2,2024-04-29 00:00:00.000
10,3,2024-02-01 00:00:00.000
7,-1,2024-03-09 00:00:00.000
7,2,2024-04-25 00:00:00.000
12,1,2024-03-04 00:00:00.000
7,3,2024-02-06 00:00:00.000
15,3,2024-01-25 00:00:00.000
8,1,2024-01-13 00:00:00.000
1,-1,2024-03-15 00:00:00.000
4,2,2024-04-08 00:00:00.000
13,13,2024-04-17 00:00:00.000
6,1,2024-03-04 00:00:00.000
9,1,2024-02-10 00:00:00.000
13,-3,2024-03-24 00:00:00.000
2,10,2024-05-27 00:00:00.000
1,2,2024-03-21 00:00:00.000
13,1,2024-02-18 00:00:00.000
10,3,2024-02-10 00:00:00.000
12,-4,2024-05-07 00:00:00.000
14,2,2024-05-11 00:00:00.000
2,9,2024-04-29 00:00:00.000
7,2,2024-05-07 00:00:00.000
3,2,2024-03-19 00:00:00.000
10,3,2024-05-07 00:00:00.000
2,2,2024-01-06 00:00:00.000
14,1,2024-01-24 00:00:00.000
11,-2,2024-04-10 00:00:00.000
7,2,2024-05-09 00:00:00.000
13,2,2024-04-27 00:00:00.000
13,2,2024-03-02 00:00:00.000
2,2,2024-02-25 00:00:00.000
3,2,2024-05-29 00:00:00.000
11,2,2024-03-31 00:00:00.000
7,3,2024-01-13 00:00:00.000
14,2,2024-01-13 00:00:00.000
4,-1,2024-03-13 00:00:00.000
13,2,2024-05-06 00:00:00.000
14,2,2024-06-01 00:00:00.000
1,1,2024-04-30 00:00:00.000
13,1,2024-03-14 00:00:00.000
14,4,2024-05-17 00:00:00.000
5,1,2024-01-03 00:00:00.000
12,2,2024-01-28 00:00:00.000
9,-1,2024-04-20 00:00:00.000
8,1,2024-02-04 00:00:00.000
12,1,2024-03-08 00:00:00.000
15,2,2024-04-03 00:00:00.000
9,1,2024-04-13 00:00:00.000
10,2,2024-04-03 00:00:00.000
14,2,2024-01-12 00:00:00.000
9,4,2024-04-12 00:00:00.000
15,2,2024-01-14 00:00:00.000
7,3,2024-05-25 00:00:00.000
4,1,2024-05-23 00:00:00.000
5,2,2024-02-19 00:00:00.000
1,1,2024-04-02 00:00:00.000
14,6,2024-05-21 00:00:00.000
1,1,2024-03-14 00:00:00.000
3,2,2024-01-19 00:00:00.000
13,5,2024-04-08 00:00:00.000
14,2,2024-05-09 00:00:00.000
8,2,2024-04-25 00:00:00.000
14,1,2024-05-20 00:00:00.000
2,8,2024-03-12 00:00:00.000
4,2,2024-01-31 00:00:00.000
2,10,2024-02-02 00:00:00.000
14,1,2024-01-25 00:00:00.000
5,2,2024-04-10 00:00:00.000
9,1,2024-04-05 00:00:00.000
1,1,2024-03-27 00:00:00.000
5,11,2024-05-22 00:00:00.000
14,1,2024-04-03 00:00:00.000
15,-1,2024-02-06 00:00:00.000
9,1,2024-02-20 00:00:00.000
15,-1,2024-05-10 00:00:00.000
1,1,2024-04-12 00:00:00.000
9,1,2024-05-08 00:00:00.000
8,1,2024-01-11 00:00:00.000
4,1,2024-01-12 00:00:00.000
12,1,2024-01-10 00:00:00.000
11,2,2024-02-05 00:00:00.000
10,11,2024-03-26 00:00:00.000
5,-4,2024-05-01 00:00:00.000
13,3,2024-05-12 00:00:00.000
5,3,2024-04-26 00:00:00.000
11,1,2024-02-08 00:00:00.000
12,1,2024-05-11 00:00:00.000
6,1,2024-02-05 00:00:00.000
7,2,2024-03-24 00:00:00.000
8,1,2024-03-22 00:00:00.000
15,3,2024-02-11 00:00:00.000
14,2,2024-04-10 00:00:00.000
8,2,2024-03-17 00:00:00.000
11,-3,2024-05-31 00:00:00.000
14,1,2024-03-27 00:00:00.000
13,1,2024-05-09 00:00:00.000
2,2,2024-05-10 00:00:00.000
9,-1,2024-05-16 00:00:00.000
7,1,2024-05-05 00:00:00.000
4,2,2024-05-24 00:00:00.000
4,-1,2024-03-17 00:00:00.000
11,14,2024-05-01 00:00:00.000
8,1,2024-01-05 00:00:00.000
4,-3,2024-04-04 00:00:00.000
13,1,2024-03-25 00:00:00.000
15,5,2024-01-29 00:00:00.000
6,1,2024-04-16 00:00:00.000
5,1,2024-05-29 00:00:00.000
3,1,2024-03-19 00:00:00.000
13,1,2024-01-07 00:00:00.000
14,1,2024-06-01 00:00:00.000
10,3,2024-05-01 00:00:00.000
11,1,2024-03-08 00:00:00.000
2,1,2024-05-28 00:00:00.000
9,1,2024-05-27 00:00:00.000
10,1,2024-02-28 00:00:00.000
9,-2,2024-01-14 00:00:00.000
1,-3,2024-05-29 00:00:00.000
10,3,2024-05-02 00:00:00.000
3,1,2024-02-13 00:00:00.000
8,-1,2024-05-14 00:00:00.000
6,1,2024-04-07 00:00:00.000
5,2,2024-02-07 00:00:00.000
5,1,2024-03-03 00:00:00.000
6,1,2024-01-09 00:00:00.000
15,2,2024-05-26 00:00:00.000
7,1,2024-01-29 00:00:00.000
1,2,2024-02-18 00:00:00.000
9,1,2024-01-05 00:00:00.000
3,-2,2024-04-22 00:00:00.000
4,11,2024-03-21 00:00:00.000
10,1,2024-04-17 00:00:00.000
1,1,2024-02-08 00:00:00.000
13,2,2024-04-15 00:00:00.000
11,1,2024-02-22 00:00:00.000
10,1,2024-04-15 00:00:00.000
3,1,2024-05-08 00:00:00.000
2,1,2024-04-30 00:00:00.000
2,1,2024-01-16 00:00:00.000
14,1,2024-02-05 00:00:00.000
1,1,2024-05-12 00:00:00.000
8,1,2024-02-23 00:00:00.000
3,1,2024-05-23 00:00:00.000
3,1,2024-03-24 00:00:00.000
6,1,2024-05-02 00:00:00.000
13,-1,2024-05-14 00:00:00.000
8,1,2024-04-06 00:00:00.000
13,2,2024-03-21 00:00:00.000
15,1,2024-02-14 00:00:00.000
9,1,2024-04-27 00:00:00.000
9,1,2024-05-16 00:00:00.000
4,2,2024-03-28 00:00:00.000
14,2,2024-05-19 00:00:00.000
5,4,2024-03-31 00:00:00.000
2,1,2024-03-08 00:00:00.000
11,3,2024-05-03 00:00:00.000
9,1,2024-02-19 00:00:00.000
8,1,2024-03-04 00:00:00.000
3,3,2024-03-12 00:00:00.000
11,1,2024-05-22 00:00:00.000
12,1,2024-03-17 00:00:00.000
13,1,2024-02-27 00:00:00.000
9,14,2024-03-17 00:00:00.000
3,3,2024-03-14 00:00:00.000
9,1,2024-02-23 00:00:00.000
2,1,2024-05-05 00:00:00.000
12,5,2024-03-22 00:00:00.000
10,1,2024-05-02 00:00:00.000
9,-2,2024-03-30 00:00:00.000
15,2,2024-05-23 00:00:00.000
8,10,2024-03-11 00:00:00.000
9,2,2024-03-14 00:00:00.000
5,1,2024-02-01 00:00:00.000
11,1,2024-05-26 00:00:00.000
11,2,2024-05-19 00:00:00.000
2,6,2024-04-07 00:00:00.000
8,1,2024-04-11 00:00:00.000
12,15,2024-03-29 00:00:00.000
15,1,2024-02-07 00:00:00.000
6,3,2024-03-15 00:00:00.000
8,1,2024-01-11 00:00:00.000
11,1,2024-03-14 00:00:00.000
5,2,2024-01-21 00:00:00.000
10,2,2024-03-29 00:00:00.000
2,3,2024-04-23 00:00:00.000
6,1,2024-03-06 00:00:00.000
5,1,2024-05-02 00:00:00.000
12,1,2024-02-24 00:00:00.000
13,1,2024-02-21 00:00:00.000
12,1,2024-05-17 00:00:00.000
5,-1,2024-03-10 00:00:00.000
13,1,2024-05-23 00:00:00.000
1,2,2024-03-10 00:00:00.000
2,1,2024-02-05 00:00:00.000
8,3,2024-01-28 00:00:00.000
13,9,2024-05-30 00:00:00.000
14,1,2024-03-02 00:00:00.000
13,1,2024-03-03 00:00:00.000
3,1,2024-01-13 00:00:00.000
10,-7,2024-05-15 00:00:00.000
3,1,2024-02-27 00:00:00.000
8,15,2024-02-29 00:00:00.000
8,1,2024-01-14 00:00:00.000
2,1,2024-01-26 00:00:00.000
8,3,2024-04-15 00:00:00.000
11,2,2024-03-25 00:00:00.000
13,1,2024-04-30 00:00:00.000
13,2,2024-01-26 00:00:00.000
1,3,2024-02-05 00:00:00.000
6,1,2024-01-02 00:00:00.000
8,2,2024-05-20 00:00:00.000
3,1,2024-02-10 00:00:00.000
8,8,2024-04-14 00:00:00.000
12,-3,2024-05-01 00:00:00.000
1,2,2024-05-02 00:00:00.000
11,2,2024-02-21 00:00:00.000
11,2,2024-03-14 00:00:00.000
9,1,2024-03-23 00:00:00.000
13,1,2024-03-14 00:00:00.000
11,3,2024-01-16 00:00:00.000
13,1,2024-01-23 00:00:00.000
9,-2,2024-05-26 00:00:00.000
5,3,2024-02-29 00:00:00.000
10,1,2024-05-16 00:00:00.000
4,2,2024-01-10 00:00:00.000
15,1,2024-02-14 00:00:00.000
11,2,2024-04-16 00:00:00.000
6,1,2024-02-15 00:00:00.000
12,1,2024-01-10 00:00:00.000
7,1,2024-04-11 00:00:00.000
5,1,2024-05-06 00:00:00.000
11,2,2024-02-17 00:00:00.000
13,1,2024-03-15 00:00:00.000
10,3,2024-01-10 00:00:00.000
9,1,2024-01-03 00:00:00.000
3,1,2024-03-17 00:00:00.000
15,9,2024-05-25 00:00:00.000
7,1,2024-01-28 00:00:00.000
10,1,2024-03-26 00:00:00.000
10,1,2024-03-13 00:00:00.000
11,1,2024-04-26 00:00:00.000
5,1,2024-05-19 00:00:00.000
14,2,2024-05-14 00:00:00.000
7,1,2024-05-06 00:00:00.000
