"Product ID","Sales QTY","Supply ID","Supply QTY","costs per PCS","Date","Sale VALUE"
8,-2,570,8,2796,2024-02-26 00:00:00.000,0
8,1,570,10,2796,2024-02-26 00:00:00.000,2796
8,15,570,9,2796,2024-02-29 00:00:00.000,25164
8,6,571,9,2770,2024-02-29 00:00:00.000,16620
8,1,571,3,2770,2024-02-29 00:00:00.000,2770
8,3,571,2,2770,2024-03-01 00:00:00.000,5540
8,1,572,18,2751,2024-03-01 00:00:00.000,2751
8,1,572,17,2751,2024-03-01 00:00:00.000,2751
8,-1,572,16,2751,2024-03-01 00:00:00.000,0
8,2,572,17,2751,2024-03-01 00:00:00.000,5502
8,3,572,15,2751,2024-03-01 00:00:00.000,8253
8,1,572,12,2751,2024-03-02 00:00:00.000,2751
8,1,572,11,2751,2024-03-04 00:00:00.000,2751
8,1,572,10,2751,2024-03-04 00:00:00.000,2751
8,1,572,9,2751,2024-03-05 00:00:00.000,2751
8,2,572,8,2751,2024-03-05 00:00:00.000,5502
8,9,572,6,2751,2024-03-05 00:00:00.000,16506
8,3,573,4,2788,2024-03-05 00:00:00.000,8364
8,5,573,1,2788,2024-03-06 00:00:00.000,2788
8,4,574,16,2769,2024-03-06 00:00:00.000,11076
8,3,574,12,2769,2024-03-07 00:00:00.000,8307
8,2,574,9,2769,2024-03-07 00:00:00.000,5538
8,12,574,7,2769,2024-03-07 00:00:00.000,19383
8,5,575,16,2737,2024-03-07 00:00:00.000,13685
8,1,575,11,2737,2024-03-08 00:00:00.000,2737
8,1,575,10,2737,2024-03-08 00:00:00.000,2737
8,3,575,9,2737,2024-03-08 00:00:00.000,8211
8,10,575,6,2737,2024-03-11 00:00:00.000,16422
8,4,576,9,2746,2024-03-11 00:00:00.000,10984
8,-1,576,5,2746,2024-03-11 00:00:00.000,0
8,4,576,6,2746,2024-03-12 00:00:00.000,10984
8,1,576,2,2746,2024-03-13 00:00:00.000,2746
8,1,576,1,2746,2024-03-14 00:00:00.000,2746
8,1,577,20,2783,2024-03-14 00:00:00.000,2783
8,1,577,19,2783,2024-03-14 00:00:00.000,2783
8,2,577,18,2783,2024-03-15 00:00:00.000,5566
8,2,577,16,2783,2024-03-16 00:00:00.000,5566
8,3,577,14,2783,2024-03-16 00:00:00.000,8349
8,2,577,11,2783,2024-03-16 00:00:00.000,5566
8,-2,577,9,2783,2024-03-17 00:00:00.000,0
8,2,577,11,2783,2024-03-17 00:00:00.000,5566
8,3,577,9,2783,2024-03-18 00:00:00.000,8349
8,1,577,6,2783,2024-03-18 00:00:00.000,2783
8,2,577,5,2783,2024-03-18 00:00:00.000,5566
8,-3,577,3,2783,2024-03-19 00:00:00.000,0
8,12,577,6,2783,2024-03-20 00:00:00.000,16698
8,6,578,20,2798,2024-03-20 00:00:00.000,16788
8,1,578,14,2798,2024-03-21 00:00:00.000,2798
8,2,578,13,2798,2024-03-21 00:00:00.000,5596
8,2,578,11,2798,2024-03-21 00:00:00.000,5596
8,1,578,9,2798,2024-03-22 00:00:00.000,2798
8,1,578,8,2798,2024-03-22 00:00:00.000,2798
8,-4,578,7,2798,2024-03-23 00:00:00.000,0
8,2,578,11,2798,2024-03-23 00:00:00.000,5596
8,3,578,9,2798,2024-03-23 00:00:00.000,8394
8,2,578,6,2798,2024-03-23 00:00:00.000,5596
8,1,578,4,2798,2024-03-23 00:00:00.000,2798
8,1,578,3,2798,2024-03-24 00:00:00.000,2798
8,1,578,2,2798,2024-03-24 00:00:00.000,2798
8,1,578,1,2798,2024-03-25 00:00:00.000,2798
8,2,579,6,2797,2024-03-25 00:00:00.000,5594
8,3,579,4,2797,2024-03-25 00:00:00.000,8391
8,1,579,1,2797,2024-03-25 00:00:00.000,2797
8,1,580,2,2743,2024-03-25 00:00:00.000,2743
8,1,580,1,2743,2024-03-26 00:00:00.000,2743
8,1,581,18,2727,2024-03-28 00:00:00.000,2727
8,2,581,17,2727,2024-03-28 00:00:00.000,5454
8,3,581,15,2727,2024-03-28 00:00:00.000,8181
8,2,581,12,2727,2024-03-29 00:00:00.000,5454
8,3,581,10,2727,2024-03-29 00:00:00.000,8181
8,3,581,7,2727,2024-03-29 00:00:00.000,8181
8,1,581,4,2727,2024-03-30 00:00:00.000,2727
8,2,581,3,2727,2024-03-30 00:00:00.000,5454
8,3,581,1,2727,2024-04-01 00:00:00.000,2727
8,2,582,15,2720,2024-04-01 00:00:00.000,5440
8,1,582,13,2720,2024-04-01 00:00:00.000,2720
8,1,582,12,2720,2024-04-02 00:00:00.000,2720
8,1,582,11,2720,2024-04-02 00:00:00.000,2720
8,1,582,10,2720,2024-04-03 00:00:00.000,2720
8,2,582,9,2720,2024-04-04 00:00:00.000,5440
8,9,582,7,2720,2024-04-04 00:00:00.000,19040
8,2,583,16,2767,2024-04-04 00:00:00.000,5534
8,3,583,14,2767,2024-04-04 00:00:00.000,8301
8,8,583,11,2767,2024-04-04 00:00:00.000,22136
8,5,583,3,2767,2024-04-04 00:00:00.000,8301
8,2,584,11,2755,2024-04-04 00:00:00.000,5510
8,8,584,9,2755,2024-04-04 00:00:00.000,22040
8,1,584,1,2755,2024-04-04 00:00:00.000,2755
8,2,585,3,2722,2024-04-06 00:00:00.000,5444
8,1,585,1,2722,2024-04-06 00:00:00.000,2722
8,2,586,11,2764,2024-04-06 00:00:00.000,5528
8,1,586,9,2764,2024-04-07 00:00:00.000,2764
8,-2,586,8,2764,2024-04-07 00:00:00.000,0
8,3,586,10,2764,2024-04-07 00:00:00.000,8292
8,1,586,7,2764,2024-04-07 00:00:00.000,2764
8,10,586,6,2764,2024-04-08 00:00:00.000,16584
8,4,587,19,2783,2024-04-08 00:00:00.000,11132
8,2,587,15,2783,2024-04-08 00:00:00.000,5566
8,1,587,13,2783,2024-04-08 00:00:00.000,2783
8,-2,587,12,2783,2024-04-09 00:00:00.000,0
8,1,587,14,2783,2024-04-10 00:00:00.000,2783
8,1,587,13,2783,2024-04-11 00:00:00.000,2783
8,1,587,12,2783,2024-04-11 00:00:00.000,2783
8,1,587,11,2783,2024-04-12 00:00:00.000,2783
8,2,587,10,2783,2024-04-13 00:00:00.000,5566
8,1,587,8,2783,2024-04-13 00:00:00.000,2783
8,1,587,7,2783,2024-04-13 00:00:00.000,2783
8,4,587,6,2783,2024-04-13 00:00:00.000,11132
8,3,587,2,2783,2024-04-14 00:00:00.000,5566
8,1,588,11,2743,2024-04-14 00:00:00.000,2743
8,8,588,10,2743,2024-04-14 00:00:00.000,21944
8,1,588,2,2743,2024-04-15 00:00:00.000,2743
8,3,588,1,2743,2024-04-15 00:00:00.000,2743
8,2,589,18,2733,2024-04-15 00:00:00.000,5466
8,3,589,16,2733,2024-04-15 00:00:00.000,8199
8,1,589,13,2733,2024-04-16 00:00:00.000,2733
8,-3,589,12,2733,2024-04-17 00:00:00.000,0
8,2,589,15,2733,2024-04-17 00:00:00.000,5466
8,1,589,13,2733,2024-04-19 00:00:00.000,2733
8,1,589,12,2733,2024-04-19 00:00:00.000,2733
8,10,589,11,2733,2024-04-20 00:00:00.000,27330
8,-1,589,1,2733,2024-04-20 00:00:00.000,0
8,5,589,2,2733,2024-04-20 00:00:00.000,5466
8,3,590,9,2796,2024-04-20 00:00:00.000,8388
8,11,590,6,2796,2024-04-20 00:00:00.000,16776
8,5,591,5,2799,2024-04-20 00:00:00.000,13995
8,1,592,16,2729,2024-04-20 00:00:00.000,2729
8,13,592,15,2729,2024-04-20 00:00:00.000,35477
8,3,592,2,2729,2024-04-21 00:00:00.000,5458
8,1,593,7,2750,2024-04-21 00:00:00.000,2750
8,6,593,6,2750,2024-04-21 00:00:00.000,16500
8,2,594,3,2784,2024-04-22 00:00:00.000,5568
8,3,594,1,2784,2024-04-23 00:00:00.000,2784
8,2,595,4,2717,2024-04-23 00:00:00.000,5434
8,1,595,2,2717,2024-04-24 00:00:00.000,2717
8,1,595,1,2717,2024-04-24 00:00:00.000,2717
8,1,596,3,2802,2024-04-25 00:00:00.000,2802
8,1,596,2,2802,2024-04-25 00:00:00.000,2802
8,2,596,1,2802,2024-04-25 00:00:00.000,2802
8,1,597,4,2758,2024-04-25 00:00:00.000,2758
8,2,597,3,2758,2024-04-25 00:00:00.000,5516
8,13,597,1,2758,2024-04-26 00:00:00.000,2758
8,12,598,17,2709,2024-04-26 00:00:00.000,32508
8,1,598,5,2709,2024-04-27 00:00:00.000,2709
8,1,598,4,2709,2024-04-27 00:00:00.000,2709
8,2,598,3,2709,2024-04-27 00:00:00.000,5418
8,2,598,1,2709,2024-04-28 00:00:00.000,2709
8,1,599,12,2803,2024-04-28 00:00:00.000,2803
8,1,599,11,2803,2024-04-28 00:00:00.000,2803
8,2,599,10,2803,2024-04-29 00:00:00.000,5606
8,1,599,8,2803,2024-04-29 00:00:00.000,2803
8,2,599,7,2803,2024-04-29 00:00:00.000,5606
8,2,599,5,2803,2024-04-30 00:00:00.000,5606
8,-1,599,3,2803,2024-05-02 00:00:00.000,0
8,2,599,4,2803,2024-05-03 00:00:00.000,5606
8,3,599,2,2803,2024-05-03 00:00:00.000,5606
8,1,600,18,2746,2024-05-03 00:00:00.000,2746
8,-5,600,17,2746,2024-05-03 00:00:00.000,0
8,1,600,22,2746,2024-05-03 00:00:00.000,2746
8,2,600,21,2746,2024-05-05 00:00:00.000,5492
8,-1,600,19,2746,2024-05-05 00:00:00.000,0
8,2,600,20,2746,2024-05-05 00:00:00.000,5492
8,10,600,18,2746,2024-05-06 00:00:00.000,27460
8,3,600,8,2746,2024-05-07 00:00:00.000,8238
8,-1,600,5,2746,2024-05-07 00:00:00.000,0
8,10,600,6,2746,2024-05-07 00:00:00.000,16476
8,4,601,20,2709,2024-05-07 00:00:00.000,10836
8,2,601,16,2709,2024-05-08 00:00:00.000,5418
8,1,601,14,2709,2024-05-08 00:00:00.000,2709
8,9,601,13,2709,2024-05-09 00:00:00.000,24381
8,-2,601,4,2709,2024-05-09 00:00:00.000,0
8,2,601,6,2709,2024-05-10 00:00:00.000,5418
8,1,601,4,2709,2024-05-10 00:00:00.000,2709
8,1,601,3,2709,2024-05-11 00:00:00.000,2709
8,14,601,2,2709,2024-05-11 00:00:00.000,5418
8,12,602,3,2750,2024-05-11 00:00:00.000,8250
8,9,603,2,2791,2024-05-11 00:00:00.000,5582
8,7,604,16,2734,2024-05-11 00:00:00.000,19138
8,1,604,9,2734,2024-05-11 00:00:00.000,2734
8,2,604,8,2734,2024-05-11 00:00:00.000,5468
8,4,604,6,2734,2024-05-12 00:00:00.000,10936
8,1,604,2,2734,2024-05-12 00:00:00.000,2734
8,-10,604,1,2734,2024-05-12 00:00:00.000,0
8,3,604,11,2734,2024-05-13 00:00:00.000,8202
8,1,604,8,2734,2024-05-13 00:00:00.000,2734
8,-1,604,7,2734,2024-05-14 00:00:00.000,0
8,2,604,8,2734,2024-05-14 00:00:00.000,5468
8,-1,604,6,2734,2024-05-15 00:00:00.000,0
8,1,604,7,2734,2024-05-15 00:00:00.000,2734
8,2,604,6,2734,2024-05-15 00:00:00.000,5468
8,2,604,4,2734,2024-05-16 00:00:00.000,5468
8,13,604,2,2734,2024-05-16 00:00:00.000,5468
8,11,605,2,2784,2024-05-16 00:00:00.000,5568
8,9,606,8,2764,2024-05-16 00:00:00.000,22112
8,1,607,12,2715,2024-05-16 00:00:00.000,2715
8,2,607,11,2715,2024-05-16 00:00:00.000,5430
8,1,607,9,2715,2024-05-17 00:00:00.000,2715
8,2,607,8,2715,2024-05-17 00:00:00.000,5430
8,-2,607,6,2715,2024-05-18 00:00:00.000,0
8,-1,607,8,2715,2024-05-18 00:00:00.000,0
8,-7,607,9,2715,2024-05-18 00:00:00.000,0
8,13,607,16,2715,2024-05-19 00:00:00.000,35295
8,1,607,3,2715,2024-05-19 00:00:00.000,2715
8,9,607,2,2715,2024-05-19 00:00:00.000,5430
8,7,608,20,2766,2024-05-19 00:00:00.000,19362
8,2,608,13,2766,2024-05-20 00:00:00.000,5532
8,3,608,11,2766,2024-05-20 00:00:00.000,8298
8,2,608,8,2766,2024-05-20 00:00:00.000,5532
8,2,608,6,2766,2024-05-20 00:00:00.000,5532
8,-6,608,4,2766,2024-05-21 00:00:00.000,0
8,10,608,10,2766,2024-05-21 00:00:00.000,27660
8,1,609,12,2722,2024-05-21 00:00:00.000,2722
8,1,609,11,2722,2024-05-21 00:00:00.000,2722
8,1,609,10,2722,2024-05-22 00:00:00.000,2722
8,-2,609,9,2722,2024-05-23 00:00:00.000,0
8,2,609,11,2722,2024-05-23 00:00:00.000,5444
8,1,609,9,2722,2024-05-24 00:00:00.000,2722
8,1,609,8,2722,2024-05-24 00:00:00.000,2722
8,2,609,7,2722,2024-05-24 00:00:00.000,5444
8,3,609,5,2722,2024-05-26 00:00:00.000,8166
8,1,609,2,2722,2024-05-26 00:00:00.000,2722
8,1,609,1,2722,2024-05-26 00:00:00.000,2722
8,8,610,11,2778,2024-05-27 00:00:00.000,22224
8,1,610,3,2778,2024-05-27 00:00:00.000,2778
8,2,610,2,2778,2024-05-27 00:00:00.000,5556
8,3,611,4,2754,2024-05-29 00:00:00.000,8262
8,2,611,1,2754,2024-05-30 00:00:00.000,2754
8,1,612,6,2722,2024-05-30 00:00:00.000,2722
8,3,612,5,2722,2024-05-30 00:00:00.000,8166
8,1,612,2,2722,2024-05-31 00:00:00.000,2722
8,8,612,1,2722,2024-06-01 00:00:00.000,2722
8,7,613,12,2799,2024-06-01 00:00:00.000,19593
8,2,613,5,2799,2024-06-01 00:00:00.000,5598
8,1,613,3,2799,2024-06-01 00:00:00.000,2799
8,2,613,2,2799,2024-06-01 00:00:00.000,5598
9,1,614,9,1867,2024-01-01 00:00:00.000,1867
9,1,614,8,1867,2024-01-02 00:00:00.000,1867
9,2,614,7,1867,2024-01-02 00:00:00.000,3734
9,5,614,5,1867,2024-01-02 00:00:00.000,9335
9,1,615,18,1888,2024-01-02 00:00:00.000,1888
9,1,615,17,1888,2024-01-02 00:00:00.000,1888
9,1,615,16,1888,2024-01-03 00:00:00.000,1888
9,1,615,15,1888,2024-01-03 00:00:00.000,1888
9,2,615,14,1888,2024-01-05 00:00:00.000,3776
9,1,615,12,1888,2024-01-05 00:00:00.000,1888
9,2,615,11,1888,2024-01-05 00:00:00.000,3776
9,1,615,9,1888,2024-01-05 00:00:00.000,1888
9,2,615,8,1888,2024-01-06 00:00:00.000,3776
9,11,615,6,1888,2024-01-07 00:00:00.000,11328
9,5,616,6,1844,2024-01-07 00:00:00.000,9220
9,5,616,1,1844,2024-01-07 00:00:00.000,1844
9,4,617,10,1857,2024-01-07 00:00:00.000,7428
9,1,617,6,1857,2024-01-08 00:00:00.000,1857
9,7,617,5,1857,2024-01-09 00:00:00.000,9285
9,2,618,4,1880,2024-01-09 00:00:00.000,3760
9,1,618,2,1880,2024-01-09 00:00:00.000,1880
9,1,618,1,1880,2024-01-10 00:00:00.000,1880
9,2,619,13,1910,2024-01-10 00:00:00.000,3820
9,3,619,11,1910,2024-01-10 00:00:00.000,5730
9,3,619,8,1910,2024-01-10 00:00:00.000,5730
9,1,619,5,1910,2024-01-10 00:00:00.000,1910
9,1,619,4,1910,2024-01-11 00:00:00.000,1910
9,1,619,3,1910,2024-01-11 00:00:00.000,1910
9,7,619,2,1910,2024-01-12 00:00:00.000,3820
9,5,620,9,1901,2024-01-12 00:00:00.000,9505
9,2,620,4,1901,2024-01-12 00:00:00.000,3802
9,1,620,2,1901,2024-01-12 00:00:00.000,1901
9,2,620,1,1901,2024-01-13 00:00:00.000,1901
9,1,621,13,1927,2024-01-13 00:00:00.000,1927
9,7,621,12,1927,2024-01-13 00:00:00.000,13489
9,1,621,5,1927,2024-01-13 00:00:00.000,1927
9,1,621,4,1927,2024-01-14 00:00:00.000,1927
9,3,621,3,1927,2024-01-14 00:00:00.000,5781
9,1,622,7,1933,2024-01-14 00:00:00.000,1933
9,-2,622,6,1933,2024-01-14 00:00:00.000,0
9,2,622,8,1933,2024-01-15 00:00:00.000,3866
9,11,622,6,1933,2024-01-16 00:00:00.000,11598
9,5,623,1,1911,2024-01-16 00:00:00.000,1911
9,4,624,7,1862,2024-01-16 00:00:00.000,7448
9,1,624,3,1862,2024-01-16 00:00:00.000,1862
9,3,624,2,1862,2024-01-17 00:00:00.000,3724
9,1,625,10,1872,2024-01-17 00:00:00.000,1872
9,14,625,9,1872,2024-01-17 00:00:00.000,16848
9,5,626,15,1930,2024-01-17 00:00:00.000,9650
9,2,626,10,1930,2024-01-17 00:00:00.000,3860
9,1,626,8,1930,2024-01-17 00:00:00.000,1930
9,1,626,7,1930,2024-01-18 00:00:00.000,1930
9,1,626,6,1930,2024-01-19 00:00:00.000,1930
9,1,626,5,1930,2024-01-19 00:00:00.000,1930
9,3,626,4,1930,2024-01-20 00:00:00.000,5790
9,1,626,1,1930,2024-01-20 00:00:00.000,1930
9,5,627,1,1873,2024-01-20 00:00:00.000,1873
9,4,628,17,1892,2024-01-20 00:00:00.000,7568
9,3,628,13,1892,2024-01-21 00:00:00.000,5676
9,1,628,10,1892,2024-01-21 00:00:00.000,1892
9,1,628,9,1892,2024-01-21 00:00:00.000,1892
9,-2,628,8,1892,2024-01-21 00:00:00.000,0
9,2,628,10,1892,2024-01-22 00:00:00.000,3784
9,2,628,8,1892,2024-01-22 00:00:00.000,3784
9,1,628,6,1892,2024-01-22 00:00:00.000,1892
9,1,628,5,1892,2024-01-23 00:00:00.000,1892
9,-2,628,4,1892,2024-01-23 00:00:00.000,0
9,1,628,6,1892,2024-01-24 00:00:00.000,1892
9,1,628,5,1892,2024-01-24 00:00:00.000,1892
9,2,628,4,1892,2024-01-24 00:00:00.000,3784
9,14,628,2,1892,2024-01-25 00:00:00.000,3784
9,12,629,20,1900,2024-01-25 00:00:00.000,22800
9,3,629,8,1900,2024-01-26 00:00:00.000,5700
9,3,629,5,1900,2024-01-27 00:00:00.000,5700
9,1,629,2,1900,2024-01-29 00:00:00.000,1900
9,3,629,1,1900,2024-01-29 00:00:00.000,1900
9,2,630,11,1843,2024-01-29 00:00:00.000,3686
9,2,630,9,1843,2024-01-29 00:00:00.000,3686
9,1,630,7,1843,2024-01-30 00:00:00.000,1843
9,2,630,6,1843,2024-01-30 00:00:00.000,3686
9,3,630,4,1843,2024-01-30 00:00:00.000,5529
9,5,630,1,1843,2024-01-30 00:00:00.000,1843
9,4,631,15,1844,2024-01-30 00:00:00.000,7376
9,2,631,11,1844,2024-01-30 00:00:00.000,3688
9,2,631,9,1844,2024-01-30 00:00:00.000,3688
9,1,631,7,1844,2024-01-31 00:00:00.000,1844
9,-1,631,6,1844,2024-01-31 00:00:00.000,0
9,-10,631,7,1844,2024-02-01 00:00:00.000,0
9,1,631,17,1844,2024-02-01 00:00:00.000,1844
9,-2,631,16,1844,2024-02-01 00:00:00.000,0
9,1,631,18,1844,2024-02-02 00:00:00.000,1844
9,2,631,17,1844,2024-02-02 00:00:00.000,3688
9,3,631,15,1844,2024-02-03 00:00:00.000,5532
9,1,631,12,1844,2024-02-03 00:00:00.000,1844
9,1,631,11,1844,2024-02-04 00:00:00.000,1844
9,1,631,10,1844,2024-02-05 00:00:00.000,1844
9,3,631,9,1844,2024-02-05 00:00:00.000,5532
9,1,631,6,1844,2024-02-06 00:00:00.000,1844
9,3,631,5,1844,2024-02-06 00:00:00.000,5532
9,2,631,2,1844,2024-02-06 00:00:00.000,3688
9,1,632,6,1843,2024-02-06 00:00:00.000,1843
9,1,632,5,1843,2024-02-09 00:00:00.000,1843
9,1,632,4,1843,2024-02-10 00:00:00.000,1843
9,3,632,3,1843,2024-02-11 00:00:00.000,5529
9,2,633,12,1904,2024-02-11 00:00:00.000,3808
9,3,633,10,1904,2024-02-12 00:00:00.000,5712
9,13,633,7,1904,2024-02-12 00:00:00.000,13328
9,6,634,13,1919,2024-02-12 00:00:00.000,11514
9,1,634,7,1919,2024-02-12 00:00:00.000,1919
9,3,634,6,1919,2024-02-13 00:00:00.000,5757
9,2,634,3,1919,2024-02-14 00:00:00.000,3838
9,1,634,1,1919,2024-02-15 00:00:00.000,1919
9,1,635,12,1849,2024-02-16 00:00:00.000,1849
9,2,635,11,1849,2024-02-16 00:00:00.000,3698
9,2,635,9,1849,2024-02-17 00:00:00.000,3698
9,2,635,7,1849,2024-02-18 00:00:00.000,3698
9,2,635,5,1849,2024-02-18 00:00:00.000,3698
9,6,635,3,1849,2024-02-19 00:00:00.000,5547
9,3,636,11,1861,2024-02-19 00:00:00.000,5583
9,1,636,8,1861,2024-02-19 00:00:00.000,1861
9,2,636,7,1861,2024-02-19 00:00:00.000,3722
9,2,636,5,1861,2024-02-19 00:00:00.000,3722
9,1,636,3,1861,2024-02-19 00:00:00.000,1861
9,1,636,2,1861,2024-02-20 00:00:00.000,1861
9,1,636,1,1861,2024-02-20 00:00:00.000,1861
9,3,637,15,1892,2024-02-22 00:00:00.000,5676
9,1,637,12,1892,2024-02-23 00:00:00.000,1892
9,1,637,11,1892,2024-02-23 00:00:00.000,1892
9,2,637,10,1892,2024-02-24 00:00:00.000,3784
9,1,637,8,1892,2024-02-24 00:00:00.000,1892
9,5,637,7,1892,2024-02-25 00:00:00.000,9460
9,2,637,2,1892,2024-02-26 00:00:00.000,3784
9,2,638,20,1912,2024-02-26 00:00:00.000,3824
9,-1,638,18,1912,2024-02-26 00:00:00.000,0
9,1,638,19,1912,2024-02-26 00:00:00.000,1912
9,1,638,18,1912,2024-02-27 00:00:00.000,1912
9,2,638,17,1912,2024-02-27 00:00:00.000,3824
9,13,638,15,1912,2024-02-27 00:00:00.000,24856
9,1,638,2,1912,2024-02-28 00:00:00.000,1912
9,3,638,1,1912,2024-02-28 00:00:00.000,1912
9,2,639,6,1882,2024-02-28 00:00:00.000,3764
9,1,639,4,1882,2024-02-29 00:00:00.000,1882
9,1,639,3,1882,2024-03-01 00:00:00.000,1882
9,2,639,2,1882,2024-03-02 00:00:00.000,3764
9,15,640,7,1858,2024-03-02 00:00:00.000,13006
9,8,641,20,1916,2024-03-02 00:00:00.000,15328
9,1,641,12,1916,2024-03-02 00:00:00.000,1916
9,1,641,11,1916,2024-03-03 00:00:00.000,1916
9,6,641,10,1916,2024-03-03 00:00:00.000,11496
9,1,641,4,1916,2024-03-04 00:00:00.000,1916
9,1,641,3,1916,2024-03-04 00:00:00.000,1916
9,3,641,2,1916,2024-03-04 00:00:00.000,3832
9,1,642,14,1866,2024-03-04 00:00:00.000,1866
9,2,642,13,1866,2024-03-04 00:00:00.000,3732
9,1,642,11,1866,2024-03-05 00:00:00.000,1866
9,1,642,10,1866,2024-03-05 00:00:00.000,1866
9,3,642,9,1866,2024-03-06 00:00:00.000,5598
9,-2,642,6,1866,2024-03-07 00:00:00.000,0
9,3,642,8,1866,2024-03-08 00:00:00.000,5598
9,-9,642,5,1866,2024-03-08 00:00:00.000,0
9,10,642,14,1866,2024-03-09 00:00:00.000,18660
9,1,642,4,1866,2024-03-09 00:00:00.000,1866
9,1,642,3,1866,2024-03-10 00:00:00.000,1866
9,10,642,2,1866,2024-03-11 00:00:00.000,3732
9,8,643,6,1887,2024-03-11 00:00:00.000,11322
9,2,644,16,1890,2024-03-11 00:00:00.000,3780
9,13,644,14,1890,2024-03-11 00:00:00.000,24570
9,-1,644,1,1890,2024-03-11 00:00:00.000,0
9,-1,644,2,1890,2024-03-11 00:00:00.000,0
9,3,644,3,1890,2024-03-11 00:00:00.000,5670
9,1,645,6,1858,2024-03-13 00:00:00.000,1858
9,1,645,5,1858,2024-03-13 00:00:00.000,1858
9,2,645,4,1858,2024-03-14 00:00:00.000,3716
9,1,645,2,1858,2024-03-16 00:00:00.000,1858
9,1,645,1,1858,2024-03-16 00:00:00.000,1858
9,3,646,12,1899,2024-03-17 00:00:00.000,5697
9,1,646,9,1899,2024-03-17 00:00:00.000,1899
9,14,646,8,1899,2024-03-17 00:00:00.000,15192
9,6,647,1,1884,2024-03-17 00:00:00.000,1884
9,5,648,13,1877,2024-03-17 00:00:00.000,9385
9,-2,648,8,1877,2024-03-18 00:00:00.000,0
9,7,648,10,1877,2024-03-18 00:00:00.000,13139
9,1,648,3,1877,2024-03-18 00:00:00.000,1877
9,1,648,2,1877,2024-03-18 00:00:00.000,1877
9,2,648,1,1877,2024-03-19 00:00:00.000,1877
9,1,649,3,1856,2024-03-19 00:00:00.000,1856
9,3,649,2,1856,2024-03-20 00:00:00.000,3712
9,1,650,20,1856,2024-03-20 00:00:00.000,1856
9,1,650,19,1856,2024-03-22 00:00:00.000,1856
9,-2,650,18,1856,2024-03-22 00:00:00.000,0
9,1,650,20,1856,2024-03-23 00:00:00.000,1856
9,15,650,19,1856,2024-03-24 00:00:00.000,27840
9,1,650,4,1856,2024-03-25 00:00:00.000,1856
9,2,650,3,1856,2024-03-25 00:00:00.000,3712
9,2,650,1,1856,2024-03-25 00:00:00.000,1856
9,1,651,12,1900,2024-03-25 00:00:00.000,1900
9,-8,651,11,1900,2024-03-25 00:00:00.000,0
9,1,651,19,1900,2024-03-26 00:00:00.000,1900
9,1,651,18,1900,2024-03-27 00:00:00.000,1900
9,9,651,17,1900,2024-03-27 00:00:00.000,17100
9,2,651,8,1900,2024-03-27 00:00:00.000,3800
9,5,651,6,1900,2024-03-27 00:00:00.000,9500
9,-1,651,1,1900,2024-03-27 00:00:00.000,0
9,2,651,2,1900,2024-03-29 00:00:00.000,3800
9,1,652,6,1857,2024-03-30 00:00:00.000,1857
9,1,652,5,1857,2024-03-30 00:00:00.000,1857
9,2,652,4,1857,2024-03-30 00:00:00.000,3714
9,-2,652,2,1857,2024-03-30 00:00:00.000,0
9,2,652,4,1857,2024-03-31 00:00:00.000,3714
9,1,652,2,1857,2024-03-31 00:00:00.000,1857
9,15,652,1,1857,2024-03-31 00:00:00.000,1857
9,14,653,10,1854,2024-03-31 00:00:00.000,18540
9,4,654,11,1935,2024-03-31 00:00:00.000,7740
9,3,654,7,1935,2024-04-01 00:00:00.000,5805
9,4,654,4,1935,2024-04-01 00:00:00.000,7740
9,1,655,14,1864,2024-04-02 00:00:00.000,1864
9,2,655,13,1864,2024-04-02 00:00:00.000,3728
9,2,655,11,1864,2024-04-02 00:00:00.000,3728
9,2,655,9,1864,2024-04-02 00:00:00.000,3728
9,1,655,7,1864,2024-04-04 00:00:00.000,1864
9,1,655,6,1864,2024-04-04 00:00:00.000,1864
9,3,655,5,1864,2024-04-04 00:00:00.000,5592
9,2,655,2,1864,2024-04-04 00:00:00.000,3728
9,2,656,5,1901,2024-04-04 00:00:00.000,3802
9,1,656,3,1901,2024-04-05 00:00:00.000,1901
9,1,656,2,1901,2024-04-05 00:00:00.000,1901
9,11,656,1,1901,2024-04-06 00:00:00.000,1901
9,10,657,11,1918,2024-04-06 00:00:00.000,19180
9,2,657,1,1918,2024-04-06 00:00:00.000,1918
9,1,658,19,1882,2024-04-06 00:00:00.000,1882
9,1,658,18,1882,2024-04-06 00:00:00.000,1882
9,1,658,17,1882,2024-04-06 00:00:00.000,1882
9,3,658,16,1882,2024-04-06 00:00:00.000,5646
9,1,658,13,1882,2024-04-06 00:00:00.000,1882
9,10,658,12,1882,2024-04-07 00:00:00.000,18820
9,1,658,2,1882,2024-04-07 00:00:00.000,1882
9,2,658,1,1882,2024-04-07 00:00:00.000,1882
9,1,659,14,1867,2024-04-07 00:00:00.000,1867
9,1,659,13,1867,2024-04-07 00:00:00.000,1867
9,1,659,12,1867,2024-04-07 00:00:00.000,1867
9,5,659,11,1867,2024-04-07 00:00:00.000,9335
9,2,659,6,1867,2024-04-07 00:00:00.000,3734
9,2,659,4,1867,2024-04-09 00:00:00.000,3734
9,2,659,2,1867,2024-04-09 00:00:00.000,3734
9,6,660,5,1907,2024-04-10 00:00:00.000,9535
9,1,661,6,1925,2024-04-10 00:00:00.000,1925
